Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,28/02/2018 11:12:23,979745,8,27,2277,26538,983,0,284.625,434.56840250000005,1460,0,982.8888889000001,647.89442,29410.71401,35.72358114,28816.029410000003,80239.70577999999,425764,0,523450,74778.57143,92386.21861,271381,190,949443,36517.03846,93153.01596,425764,0,0,0,0,0,172,552,8.165389974,27.55819116,0,1460,800.4166667000001,674.0895393999999,454396.7071,0,0,1,1,0,0,0,1,3,823.2857142999999,284.625,982.8888889000001,0,0,0,0,0,0,8,2277,27,26538,8192,1069,4,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:24,108,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,18518.51852,108.0,0.0,108,108,108,108.0,0.0,108,108,0,0.0,0.0,0,0,0,0,0,0,40,0,18518.518519999998,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:24,73677,8,6,543,3459,194,0,67.875,88.22121141,1460,0,576.5,695.1056754,54318.17256,190.0185947,5667.4615380000005,8023.213691,20903,1,73677,10525.28571,9008.222775,22393,39,52484,10496.8,14036.484080000002,29903,1,0,0,0,0,172,132,108.5820541,81.43654058,0,1460,266.8,495.2327303,245255.4571,0,0,1,1,0,0,0,1,0,285.85714289999993,67.875,576.5,0,0,0,0,0,0,8,543,6,3459,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:24,76746,8,6,543,3459,194,0,67.875,88.22121141,1460,0,576.5,695.1056754,52146.04018,182.4199307,5903.5384619999995,8308.088625,20855,1,76746,10963.71429,9257.793198000001,22401,30,55584,11116.8,15135.05306,32991,1,0,0,0,0,172,132,104.2399604,78.17997029,0,1460,266.8,495.2327303,245255.4571,0,0,1,1,0,0,0,1,0,285.85714289999993,67.875,576.5,0,0,0,0,0,0,8,543,6,3459,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52773,6,28/02/2018 11:12:24,18800,3,1,108,0,77,0,36.0,38.74274126,0,0,0.0,0.0,5744.680851,212.7659574,6266.666667,10837.733909999999,18781,1,18800,9400.0,13292.19327,18799,1,0,0.0,0.0,0,0,1,0,0,0,60,20,159.5744681,53.19148936,0,77,37.0,38.64582772,1493.5,0,1,0,0,1,0,0,0,0,46.25,36.0,0.0,0,0,0,0,0,0,3,108,1,0,980,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:24,67532,8,12,974,8333,646,0,121.75,225.3288074,1460,0,694.4166667000001,642.8789591,137816.1464,296.1558965,3554.315789,6201.012373,23826,0,67227,9603.857143000001,11333.074770000001,33149,188,56199,5109.0,8148.75042,23826,0,0,0,0,0,172,252,118.46235859999999,177.6935379,0,1460,443.19047620000003,578.0148457,334101.1619,0,0,1,1,0,0,0,1,1,465.35,121.75,694.4166667000001,0,0,0,0,0,0,8,974,12,8333,8192,30,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:24,175,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,177142.8571,17142.85714,87.5,98.28784258,157,18,175,87.5,98.28784258,157,18,0,0.0,0.0,0,0,0,0,0,0,60,0,17142.85714,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2
53,17,28/02/2018 10:52:38,567,1,1,34,114,34,34,34.0,0.0,114,114,114.0,0.0,261022.9277,3527.336861,567.0,0.0,567,567,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1763.6684300000002,1763.6684300000002,34,114,60.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,91.0,34.0,114.0,0,0,0,0,0,0,1,34,1,114,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,2
80,6,28/02/2018 11:12:26,46637,3,4,436,859,436,0,145.33333330000002,251.7247174,859,0,214.75,429.5,27767.65229,150.0954178,7772.833333,11890.381379999999,23147,14,23275,11637.5,16228.80774,23113,162,23538,7846.0,13403.67125,23323,35,0,0,0,0,72,92,64.32660763,85.76881017,0,859,161.875,320.34554449999996,102621.2679,0,0,1,1,0,0,0,1,1,185.0,145.33333330000002,214.75,0,0,0,0,0,0,3,436,4,859,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2
80,6,28/02/2018 11:12:26,2271,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,880.6693087,2271.0,0.0,2271,2271,2271,2271.0,0.0,2271,2271,0,0.0,0.0,0,0,0,0,0,0,40,0,880.6693087000001,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:25,545864,8,9,988,5863,665,0,123.5,231.421693,1460,0,651.4444444000001,614.0621123,12550.74524,31.14328844,34116.5,95268.22281,386992,1,521778,74539.71429,140157.5711,386992,182,521914,65239.25,160781.5636,462061,1,0,0,0,0,172,192,14.65566515,16.48762329,0,1460,380.6111111,527.2202508,277961.1928,0,0,1,1,0,0,0,1,1,403.0,123.5,651.4444444000001,0,0,0,0,0,0,8,988,9,5863,8192,247,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:26,295,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,105084.7458,10169.49153,147.5,181.7264428,276,19,295,147.5,181.7264428,276,19,0,0.0,0.0,0,0,0,0,0,0,60,0,10169.49153,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:26,69161,7,6,347,3999,190,0,49.57142857,77.17481701,1460,0,666.5,729.0063786000001,62838.88319,187.967207,5763.416667,7962.232812,24951,1,69161,11526.83333,13690.70601,37070,135,32180,6436.0,8500.132411,18563,1,0,0,0,0,152,132,101.2131114,86.75409552,0,1460,310.42857139999995,556.527657,309723.033,0,0,1,1,0,0,0,1,0,334.3076923,49.57142857,666.5,0,0,0,0,0,0,7,347,6,3999,8192,110,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52802,6,28/02/2018 11:12:26,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,Infinity,Infinity,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,110,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
80,6,28/02/2018 11:12:26,46715,3,4,437,860,437,0,145.66666669999998,252.3020676,860,0,215.0,430.0,27764.10147,149.8448036,7785.833333,11878.62531,23124,0,23326,11663.0,16230.929059999999,23140,186,23591,7863.666667,13385.40221,23319,0,0,0,0,0,72,92,64.21920154,85.62560206,0,860,162.125,320.7787121,102898.9821,0,0,1,1,0,0,0,1,1,185.28571430000002,145.66666669999998,215.0,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2
80,6,28/02/2018 11:12:26,183,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,10928.96175,183.0,0.0,183,183,183,183.0,0.0,183,183,0,0.0,0.0,0,0,0,0,0,0,40,0,10928.96175,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:26,127270,8,6,347,3999,190,0,43.375,73.56811712,1460,0,666.5,729.0063786000001,34147.8746,110.0023572,9790.0,15744.638219999999,51804,1,127270,18181.42857,22978.92724,63432,107,30630,6126.0,7541.659234000001,16540,1,0,0,0,0,172,132,62.85848982,47.14386737,0,1460,289.7333333,542.2401242999999,294024.3524,0,0,1,1,0,0,0,1,0,310.42857139999995,43.375,666.5,0,0,0,0,0,0,8,347,6,3999,8192,110,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52800,6,28/02/2018 11:12:26,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,Infinity,Infinity,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,110,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:26,130231,8,8,1452,4145,893,0,181.5,311.67107200000004,1460,0,518.125,667.1516079,42977.47848,122.8586128,8682.066667000001,10014.149440000001,29839,0,130231,18604.42857,15070.39543,48785,18,112688,16098.28571,20076.27046,47160,0,0,0,0,0,172,164,61.42930639,61.42930639,0,1460,329.23529410000003,522.2575429999999,272752.9412,0,0,1,1,0,0,0,1,1,349.8125,181.5,518.125,0,0,0,0,0,0,8,1452,8,4145,8192,65535,4,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52803,6,28/02/2018 11:12:26,2,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,18500000,1000000,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,0,1000000.0,0.0,0,37,12.33333333,21.36195996,456.33333330000005,0,0,0,0,1,0,0,0,0,18.5,18.5,0.0,0,0,0,0,0,0,2,37,0,0,40958,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:26,239001,8,9,1288,6200,961,0,161.0,332.1854043,1460,0,688.8888889,628.7830397999999,31330.41284,71.1294095,14937.5625,21912.83318,73538,1,208548,29792.57143,32062.11665,76001,219,215394,26924.25,53428.164789999995,155579,1,0,0,0,0,172,192,33.47266329,37.65674621,0,1460,416.0,558.2981493,311696.8235,0,0,1,1,0,0,0,1,1,440.4705882,161.0,688.8888889,0,0,0,0,0,0,8,1288,9,6200,8192,252,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:26,4487,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,6908.847782,668.5981725,2243.5,3145.9180690000003,4468,19,4487,2243.5,3145.9180690000003,4468,19,0,0.0,0.0,0,0,0,0,0,0,60,0,668.5981724999999,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:26,610423,9,8,522,3285,204,0,58.0,85.57598962,1430,0,410.625,636.0029059999999,6236.658841,27.8495404,38151.4375,77726.34104,294288,1,610423,76302.875,132950.7901,390000,19,513465,73352.14286,110221.5077,294288,1,0,0,0,0,192,172,14.74387433,13.10566607,0,1430,211.5,451.40841689999996,203769.5588,0,0,1,1,0,0,0,1,0,223.9411765,58.0,410.625,0,0,0,0,0,0,9,522,8,3285,8192,172,4,20,0.0,0.0,0,0,0.0,0.0,0,0,2
53,17,28/02/2018 11:03:23,1182,1,1,36,99,36,36,36.0,0.0,99,99,99.0,0.0,114213.198,1692.047377,1182.0,0.0,1182,1182,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,846.0236887,846.0236887,36,99,57.0,36.37306696,1323.0,0,0,0,0,0,0,0,0,1,85.5,36.0,99.0,0,0,0,0,0,0,1,36,1,99,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,2
52794,6,28/02/2018 11:12:27,94312,2,1,38,0,38,0,19.0,26.87005769,0,0,0.0,0.0,402.9179744,31.80931377,47156.0,66666.02733,94296,16,94312,94312.0,0.0,94312,94312,0,0.0,0.0,0,0,1,0,0,0,40,20,21.20620918,10.60310459,0,38,19.0,21.93931023,481.33333330000005,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:27,70137,8,9,510,7577,194,0,63.75,85.85494411,1460,0,841.8888889000001,725.8526787000001,115302.9072,242.3827652,4383.5625,5391.7677619999995,13473,1,70137,10019.57143,5350.7564840000005,15857,20,58867,7358.375,10188.50851,25080,1,0,0,0,0,172,192,114.0624777,128.3202874,0,1460,449.27777779999997,643.734034,414393.5065,0,0,1,1,0,0,0,1,1,475.7058824,63.75,841.8888889000001,0,0,0,0,0,0,8,510,9,7577,8192,62,4,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52815,6,28/02/2018 11:12:27,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,Infinity,Infinity,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,62,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:27,81427,9,7,549,3837,198,0,61.0,86.73811158,1460,0,548.1428571,660.6356607000001,53864.19738,196.4950201,5428.466667000001,9051.48732,22946,1,81427,10178.375,11791.152059999999,27407,18,58219,9703.166667,13517.3604,30484,1,0,0,0,0,192,152,110.52844879999999,85.96657128,0,1460,258.0,479.8404683,230246.875,0,0,1,1,0,0,0,1,0,274.125,61.0,548.1428571,0,0,0,0,0,0,9,549,7,3837,8192,119,4,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52821,6,28/02/2018 11:12:27,2129,4,1,321,0,252,0,80.25,115.6845567,0,0,0.0,0.0,150775.0117,2348.520432,532.25,936.1233447999999,1931,0,2129,709.6666667000001,1062.328731,1931,0,0,0.0,0.0,0,0,1,0,0,0,80,20,1878.816346,469.7040864,0,252,59.83333333,95.7839583,9174.566667000001,0,1,0,0,1,0,0,0,0,71.8,80.25,0.0,0,0,0,0,0,0,4,321,1,0,123,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:28,38424,8,6,561,4883,326,0,70.125,123.92905520000001,1460,0,813.8333332999999,731.2811817,141682.2819,364.3556111,2955.6923079999997,4800.73771,11856,1,38424,5489.142857,5621.974784,12066,113,12455,2491.0,5247.564149,11874,1,0,0,0,0,172,132,208.2032063,156.15240469999998,0,1460,362.9333333,586.6885844999999,344203.4952,0,0,1,1,0,0,0,1,0,388.85714289999993,70.125,813.8333332999999,0,0,0,0,0,0,8,561,6,4883,8192,119,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52822,6,28/02/2018 11:12:28,7160,3,1,96,0,59,0,32.0,29.81610303,0,0,0.0,0.0,13407.82123,558.6592179,2386.666667,4088.800598,7108,19,7160,3580.0,5016.2155060000005,7127,33,0,0.0,0.0,0,0,1,0,0,0,60,20,418.9944134,139.6648045,0,59,31.0,29.69006568,881.5,0,1,0,0,1,0,0,0,0,38.75,32.0,0.0,0,0,0,0,0,0,3,96,1,0,123,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2
80,6,28/02/2018 11:12:23,5686902,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.703370658,1895634.0,3256512.272,5655888,29,5686902,2843451.0,3977386.5489999996,5655888,31014,0,0.0,0.0,0,0,0,0,0,0,72,32,0.527527993,0.17584266399999998,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:09,20850874,6,8,677,3695,388,0,112.83333329999999,155.7053842,1460,0,461.875,652.749446,209.67946,0.671434684,1603913.385,5673496.317000001,20500000,1,290047,58009.4,80667.34717000001,196538,383,20800000,2972269.4289999995,7722949.336,20500000,1,0,0,0,0,132,172,0.287757722,0.383676962,0,1460,291.46666669999996,507.9734058,258036.98100000003,0,0,1,1,0,0,0,1,1,312.2857143,112.83333329999999,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,365131.0,0.0,365131,365131,20500000.0,0.0,20500000,20500000,2
443,6,28/02/2018 11:12:29,121,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,16528.92562,121.0,0.0,121,121,121,121.0,0.0,121,121,0,0.0,0.0,0,0,0,0,0,0,40,0,16528.925619999998,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:25,5432680,8,6,347,3994,190,0,43.375,73.56811712,1460,0,665.6666667000001,686.3403432,799.0531377,2.576996989,417898.4615,1450995.632,5246592,1,5432680,776097.1429,1971525.3369999998,5246592,22,111860,22372.0,29618.61592,59305,1,0,0,0,0,172,132,1.4725697080000002,1.104427281,0,1460,289.4,521.7169183,272188.5429,0,0,1,1,0,0,0,1,0,310.07142860000005,43.375,665.6666667000001,0,0,0,0,0,0,8,347,6,3994,8192,119,3,20,186066.0,0.0,186066,186066,5246592.0,0.0,5246592,5246592,2
443,6,28/02/2018 11:12:25,5852153,8,6,348,4155,191,0,43.5,73.85313612,1460,0,692.5,693.8235366,769.460402,2.392281952,450165.6154,1585506.0480000002,5726799,1,5852153,836021.8571,2156783.063,5726799,15,51860,10372.0,13628.102069999999,27298,1,0,0,0,0,172,132,1.367018258,1.0252636940000002,0,1460,300.2,533.5735589999999,284700.7429,0,0,1,1,0,0,0,1,0,321.64285710000007,43.5,692.5,0,0,0,0,0,0,8,348,6,4155,8192,946,3,20,125339.0,0.0,125339,125339,5726799.0,0.0,5726799,5726799,2
52778,6,28/02/2018 11:12:30,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000,2000000,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:29,1424398,13,11,2039,4436,1078,0,156.84615380000002,294.4969853,1460,0,403.2727273,552.416888,4545.780042,16.84922332,61930.34783,218671.2123,1059262,0,1424398,118699.8333,299019.9967,1059713,50,1377176,137717.6,342918.9858,1108032,0,0,0,0,0,272,232,9.126662632,7.722560689,0,1460,259.0,434.17008960000004,188503.6667,0,0,1,1,0,0,0,1,0,269.7916667,156.84615380000002,403.2727273,0,0,0,0,0,0,13,2039,11,4436,8192,8002,7,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:26,5869641,8,6,407,4123,250,0,50.875,91.51961148,1460,0,687.1666667000001,682.3865228999999,771.7678134,2.38515439,451510.8462,1594490.406,5758080,1,5869641,838520.1429,2169448.515,5758080,31,43427,8685.4,11232.54276,21919,1,0,0,0,0,172,132,1.362945366,1.0222090240000001,0,1460,302.0,525.9496174,276623.0,0,0,1,1,0,0,0,1,0,323.57142860000005,50.875,687.1666667000001,0,0,0,0,0,0,8,407,6,4123,8192,946,3,20,111530.0,0.0,111530,111530,5758080.0,0.0,5758080,5758080,2
443,6,28/02/2018 11:12:26,5104010,8,6,353,3122,196,0,44.125,75.28695106,1460,0,520.3333333,729.948126,680.8372241,2.742941334,392616.1538,1388122.543,5012341,0,5104010,729144.2857,1888835.9730000002,5012341,15,29654,5930.8,7536.161967,16059,0,0,0,0,0,172,132,1.567395048,1.1755462859999999,0,1460,231.66666669999998,502.76473719999996,252772.38100000002,0,0,1,1,0,0,0,1,0,248.21428569999998,44.125,520.3333333,0,0,0,0,0,0,8,353,6,3122,8192,110,3,20,91654.0,0.0,91654,91654,5012341.0,0.0,5012341,5012341,2
443,6,28/02/2018 11:12:26,5720364,8,6,347,3481,190,0,43.375,73.56811712,1460,0,580.1666667000001,693.1107896000001,669.1881845,2.447396704,440028.0,1547021.389,5588589,1,5720364,817194.8571,2104124.141,5588589,14,60814,12162.8,16546.407740000002,37200,1,0,0,0,0,172,132,1.398512402,1.048884302,0,1460,255.2,499.82885639999995,249828.8857,0,0,1,1,0,0,0,1,0,273.42857139999995,43.375,580.1666667000001,0,0,0,0,0,0,8,347,6,3481,8192,946,3,20,131761.0,0.0,131761,131761,5588589.0,0.0,5588589,5588589,2
52807,6,28/02/2018 11:12:31,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000,2000000,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,110,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52789,6,28/02/2018 11:12:31,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,Infinity,Infinity,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52790,6,28/02/2018 11:12:31,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,Infinity,Infinity,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:27,5479075,8,8,584,2713,342,0,73.0,126.97693829999999,535,0,339.125,261.447311,601.7439075,2.920200946,365271.6667,1372072.1530000002,5324532,0,5479075,782725.0,2003007.608,5324532,21,66772,9538.857143000001,11915.31968,23661,0,0,0,0,0,172,164,1.460100473,1.460100473,0,535,193.94117649999998,239.08666589999999,57162.433820000006,0,0,1,1,0,0,0,1,1,206.0625,73.0,339.125,0,0,0,0,0,0,8,584,8,2713,8192,7490,3,20,154522.0,0.0,154522,154522,5324532.0,0.0,5324532,5324532,2
443,6,28/02/2018 11:12:25,7070928,7,12,741,5475,413,0,105.8571429,157.48484430000002,1460,0,456.25,617.3843837000001,879.0925321,2.687058898,392829.3333,1649709.604,7003064,0,67863,11310.5,7198.0157469999995,22561,269,7059700,641790.9091,2109827.699,7003082,0,0,0,0,0,152,252,0.989969068,1.69708983,0,1460,310.8,512.2747618,262425.4316,0,0,1,1,0,0,0,1,1,327.1578947,105.8571429,456.25,0,0,0,0,0,0,7,741,12,5475,8192,62,3,20,67863.0,0.0,67863,67863,7003064.0,0.0,7003064,7003064,2
443,6,28/02/2018 11:12:33,124,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,16129.03226,124.0,0.0,124,124,124,124.0,0.0,124,124,0,0.0,0.0,0,0,0,0,0,0,40,0,16129.03226,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:27,6134591,10,12,739,3485,415,0,73.9,138.5211175,1432,0,290.4166667,476.45269890000003,688.5544611,3.586221151,292123.381,1326924.236,6083269,0,6134591,681621.2222,2025671.18,6083400,230,6123124,556647.6364,1832987.909,6083286,0,0,0,0,0,212,252,1.630100523,1.956120628,0,1432,183.6521739,366.850181,134579.0553,0,0,1,1,0,0,0,1,1,192.0,73.9,290.4166667,0,0,0,0,0,0,10,739,12,3485,8192,66,3,20,51191.0,0.0,51191,51191,6083269.0,0.0,6083269,6083269,2
52818,6,28/02/2018 11:12:32,5495575,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.363929161,5495575.0,0.0,5495575,5495575,5495575,5495575.0,0.0,5495575,5495575,0,0.0,0.0,0,0,0,0,0,0,40,0,0.363929161,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,7490,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
443,6,28/02/2018 11:12:39,20686340,6,8,677,3695,388,0,112.83333329999999,155.7053842,1460,0,461.875,652.749446,211.3471982,0.676775109,1591256.9230000002,5672141.082,20500000,0,142120,28424.0,25265.40406,48030,359,20600000,2948777.5710000005,7725787.71,20500000,0,0,0,0,0,132,172,0.290046475,0.386728633,0,1460,291.46666669999996,507.9734058,258036.98100000003,0,0,1,1,0,0,0,1,1,312.2857143,112.83333329999999,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,217029.0,0.0,217029,217029,20500000.0,0.0,20500000,20500000,2
443,6,28/02/2018 11:13:00,266,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,116541.3534,11278.19549,133.0,98.99494937,203,63,266,133.0,98.99494937,203,63,0,0.0,0.0,0,0,0,0,0,0,60,0,11278.19549,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2
